JH,SJ,YZB,LY,DYM,CC1,CC2,YCYE,CCCD,RCY,RCYE,HSL,YCY
北2-2-048,199311,6924284,3.9,597,3,6,622,22.394,5.23,20.73,74.79,5.23
北2-2-048,199312,6924284,3.9,597,3,6,725.8,22.4962,5.8,23.41,75.23,5.8
北2-2-048,199401,6924284,3.7,689,3,6,685,22.6062,5,22.1,77.39,5
北2-2-048,199402,6924284,3.9,727,3,6,629,22.7076,5.29,22.46,76.47,5.29
北2-2-048,199403,6924284,3.6,683,3,6,708.5,22.8173,8.81,22.85,61.47,8.81
北2-2-048,199404,6924284,3.2,739,3,6,660.6,22.9292,8.73,22.02,60.37,8.73
北2-2-048,199405,6924284,4.3,572,3,6,510.6,23.0503,7.43,20.42,63.63,7.43
北2-2-048,199406,6924284,4.3,722,3,6,599.5,23.1689,7.37,19.98,63.14,7.37
北2-2-048,199407,6924284,3.7,791,3,6,590.5,23.2953,6.05,19.05,68.25,6.05
北2-2-048,199408,6924284,3.8,790,3,6,595.6,23.4164,5.13,19.21,73.32,5.13
北2-2-048,199409,6924284,3.9,790,3,6,497.2,23.5354,5.78,20.72,72.1,5.78
北2-2-048,199410,6924284,3.9,771,3,6,625,23.6607,6.08,20.16,69.82,6.08
北2-2-048,199411,6924284,4.1,777,3,6,766,23.7818,5.64,28.37,80.1,5.64
北2-2-048,199412,6924284,3.7,775,3,6,1042.4,23.9029,5.46,33.63,83.77,5.46
北2-2-048,199501,6924284,3.8,783,3,6,1144.4,24.0206,5.53,36.92,85.01,5.53
北2-2-048,199502,6924284,4.3,749,3,6,1026.7,24.1289,5.51,36.67,84.97,5.51
北2-2-048,199503,6924284,5,676,3,6,1233.8,24.2465,5.73,39.8,85.6,5.73
北2-2-048,199504,6924284,5.2,651,3,6,924.6,24.3586,6.23,40.2,84.49,6.23
北2-2-048,199505,6924284,4.8,626,3,6,1260.1,24.4744,7.58,40.65,81.35,7.58
北2-2-048,199506,6924284,4.2,697,3,6,1235.8,24.5871,10.58,41.19,74.31,10.58
北2-2-048,199507,6924284,4.7,616,3,6,1228.2,24.7014,8.64,39.62,78.19,8.64
北2-2-048,199508,6924284,4.7,616,3,6,984.8,24.8121,8.65,39.39,78.04,8.65
北2-2-048,199509,6924284,5.7,575,3,6,1201.2,24.9211,10.13,40.04,74.71,10.13
北2-2-048,199510,6924284,5,646,3,6,1243.8,25.0356,11.32,40.12,71.79,11.32
北2-2-048,199511,6924284,5,646,3,6,1317.9,25.1557,11.87,43.93,72.99,11.87
北2-2-048,199512,6924284,5,646,3,6,1279.4,25.2708,10.65,41.27,74.19,10.65
北2-2-048,199601,6924284,4,759,3,6,1190.4,25.3848,8.44,38.4,78.03,8.44
北2-2-048,199602,6924284,5.1,717,3,6,1198.5,25.4963,9.24,41.33,77.65,9.24
北2-2-048,199603,6924284,4.8,745,3,6,1270.9,25.6109,7.45,41,81.82,7.45
北2-2-048,199604,6924284,4.9,748,3,6,970,25.7266,5.65,42.17,86.61,5.65
北2-2-048,199605,6924284,4.2,762,3,6,1349.4,25.8422,5.14,43.53,88.19,5.14
北2-2-048,199606,6924284,4.2,762,3,6,1351.3,25.955,4.87,45.04,89.18,4.87
北2-2-048,199607,6924284,5,665,3,6,1393,26.068,6.9,44.94,84.65,6.9
北2-2-048,199608,6924284,4.7,665,3,6,1066.3,26.1806,5.33,41.01,87.01,5.33
北2-2-048,199609,6924284,4,756,3,6,1202,26.2812,4.5,40.07,88.76,4.5
北2-2-048,199610,6924284,4.3,739,3,6,1270.7,26.3863,6.81,42.36,83.92,6.81
北2-2-048,199611,6924284,4.3,765,3,6,1174.9,26.4848,6.68,39.16,82.95,6.68
北2-2-048,199612,6924284,4.3,765,3,6,1187.2,26.5843,6.27,38.3,83.62,6.27
北2-2-048,199701,6924284,4.3,765,3,6,1246.5,26.6843,5.77,40.21,85.65,5.77
北2-2-048,199702,6924284,4.3,765,3,6,1008.2,26.7739,4.76,36.01,86.77,4.76
北2-2-048,199703,6924284,4.3,765,3,6,1113.4,26.8676,5.09,35.92,85.84,5.09
北2-2-048,199704,6924284,4.3,593,3,6,1217.7,26.961,5.89,41.99,85.98,5.89
北2-2-048,199705,6924284,6.1,351,3,6,1245.1,27.059,5.85,46.11,87.32,5.85
北2-2-048,199706,6924284,4.2,351,3,6,1282.4,27.1478,5.3,42.75,87.61,5.3
北2-2-048,199707,6924284,4.6,718,3,6,1205.8,27.2291,6.97,38.9,82.07,6.97
北2-2-048,199708,6924284,4.5,762,3,6,1164.1,27.3101,5.15,37.55,86.3,5.15
北2-2-048,199709,6924284,4,730,3,6,947.2,27.39,5.84,39.47,85.21,5.84
北2-2-048,199710,6924284,4,730,3,6,1336.8,27.4746,5.62,43.12,86.98,5.62
北2-2-048,199711,6924284,4.3,688,3,6,1341.2,27.5586,7.44,44.71,83.36,7.44
北2-2-048,199712,6924284,4.8,670,3,6,1361.4,27.6437,7.86,43.92,82.11,7.86
北2-2-048,199801,6924284,4.6,670,3,6,1359.2,27.7282,6.46,43.85,85.26,6.46
北2-2-048,199802,6924284,4.2,670,3,6,782.1,27.7989,6.08,41.16,85.23,6.08
北2-2-048,199803,6924284,4.7,575,3,6,1193,27.8766,4.25,38.48,88.95,4.25
北2-2-048,199804,6924284,4.1,751,3,6,1251.3,27.9404,3.04,41.71,92.71,3.04
北2-2-048,199805,6924284,4.9,564,3,6,1350.3,28.0171,4.43,43.56,89.82,4.43
北2-2-048,199806,6924284,4.9,564,3,6,1110.7,28.0907,2.35,44.43,94.71,2.35
北2-2-048,199807,6924284,4.9,564,3,6,986.8,28.1679,3.03,41.12,92.62,3.03
北2-2-048,199808,6924284,4.9,564,3,6,1343.6,28.2478,3.56,46.33,92.32,3.56
北2-2-048,199809,6924284,4.9,564,3,6,1346.1,28.3283,5.82,44.87,87.03,5.82
北2-2-048,199810,6924284,4.9,564,3,6,1467.1,28.4113,8.6,47.33,81.82,8.6
北2-2-048,199811,6924284,4.9,564,3,6,1420.9,28.4923,8.07,47.36,82.95,8.07
北2-2-048,199812,6924284,4.9,564,3,6,1265.8,28.58,7.08,40.83,82.67,7.08
北2-2-048,199901,6924284,4.9,564,3,6,980,28.6678,7.23,37.69,80.83,7.23
北2-2-048,199902,6924284,3.7,755,3,6,1035.7,28.7464,7.16,36.99,80.65,7.16
北2-2-048,199903,6924284,3.7,755,3,6,1086,28.8355,6.55,35.03,81.3,6.55
北2-2-048,199904,6924284,3.7,755,3,6,1063.4,28.9214,6.17,35.45,82.59,6.17
北2-2-048,199905,6924284,3.7,755,3,6,960.5,29.0103,5.81,30.98,81.24,5.81
北2-2-048,199906,6924284,3.9,732,3,6,1059.7,29.0904,4.41,35.32,87.51,4.41
北2-2-048,199907,6924284,3.9,732,3,6,1278.3,29.1742,4.45,41.24,89.22,4.45
北2-2-048,199908,6924284,8.7,732,3,6,1290.5,29.2605,5.46,41.63,86.88,5.46
北2-2-048,199909,6924284,8.2,56,3,6,972.7,29.345,5.83,42.29,86.21,5.83
北2-2-048,199910,6924284,8.2,56,3,6,1369.7,29.432,6.9,44.18,84.39,6.9
北2-2-048,199911,6924284,8.7,56,3,6,1253.3,29.5126,7.89,41.78,81.12,7.89
北2-2-048,199912,6924284,7.3,139,3,6,1178.4,29.5954,6.82,38.01,82.06,6.82
北2-2-048,200001,6924284,7.3,139,3,6,1238.6,29.6824,7.05,39.95,82.37,7.05
北2-2-048,200002,6924284,7.3,139,3,6,1244.8,29.7659,6.58,42.92,84.68,6.58
北2-2-048,200003,6924284,7.3,139,3,6,999.5,29.8558,5.35,41.65,87.15,5.35
北2-2-048,200004,6924284,7.1,208,3,6,937.9,29.9355,3.49,31.26,88.84,3.49
北2-2-048,200005,6924284,6.6,249,3,6,540.9,30.0146,3.05,17.45,82.55,3.05
北2-2-048,200006,6924284,6.8,221,3,6,449.1,30.0892,2.64,14.97,82.34,2.64
北2-2-048,200007,6924284,6.2,315,3,6,1300.2,30.1717,5.9,44.83,86.83,5.9
北2-2-048,200008,6924284,6.2,315,3,6,1452.6,30.2567,11.21,50.09,77.63,11.21
北2-2-048,200009,6924284,3.71,778,3,6,1540.1,30.3372,9.73,51.34,81.04,9.73
北2-2-048,200010,6924284,3.91,740,3,6,1512.6,30.4148,9,48.79,81.56,9
北2-2-048,200011,6924284,4.48,639,3,6,1490.6,30.4887,8.11,49.69,83.68,8.11
北2-2-048,200012,6924284,4.48,639,3,6,1422.2,30.5709,7.65,45.88,83.33,7.65
北2-2-048,200101,6924284,4.48,639,3,6,1574,30.6552,5.17,50.77,89.81,5.17
北2-2-048,200102,6924284,4.48,639,3,6,1438.2,30.7318,4.45,51.36,91.33,4.45
北2-2-048,200103,6924284,4.48,639,3,6,1422.2,30.8168,6.43,47.41,86.44,6.43
北2-2-048,200104,6924284,3.87,723,3,6,1364.2,30.899,8.27,52.47,84.23,8.27
北2-2-048,200105,6924284,3.79,762,3,6,1507.4,30.9833,8.76,48.63,81.98,8.76
北2-2-048,200106,6924284,3.69,759,3,6,1471.3,31.0614,9.82,49.04,79.98,9.82
北2-2-048,200107,6924284,3.69,759,3,6,1491.3,31.1402,7.75,48.11,83.89,7.75
北2-2-048,200108,6924284,3.69,759,3,6,1191.2,31.2193,6.76,47.65,85.82,6.76
北2-2-048,200109,6924284,3.69,759,3,6,1596.1,31.2938,7.46,53.2,85.97,7.46
北2-2-048,200110,6924284,3.69,759,3,6,1587.6,31.3695,7.8,51.21,84.76,7.8
北2-2-048,200111,6924284,3.69,759,3,6,1450.5,31.4427,7.57,48.35,84.35,7.57
北2-2-048,200112,6924284,3.69,759,3,6,1511.9,31.5226,6.46,48.77,86.75,6.46
北2-2-048,200201,6924284,3.69,759,3,6,1310.8,31.5999,4.73,42.28,88.81,4.73
北2-2-048,200202,6924284,3.69,759,3,6,981.5,31.6671,3.89,39.26,90.09,3.89
北2-2-048,200203,6924284,3.69,759,3,6,1448.4,31.741,6.04,46.72,87.08,6.04
北2-2-048,200204,6924284,3.69,759,3,6,1334,31.818,6.22,44.47,86,6.22
北2-2-048,200205,6924284,4,759,3,6,1299.6,31.8979,5.2,41.92,87.6,5.2
北2-2-048,200206,6924284,4,759,3,6,1542.8,31.9814,7.3,51.43,85.81,7.3
北2-2-048,200207,6924284,4,759,3,6,1245.6,32.0605,6.46,49.82,87.04,6.46
北2-2-048,200208,6924284,4,759,3,6,1435.2,32.1397,5.77,46.3,87.53,5.77
北2-2-048,200209,6924284,4,759,3,6,1365.7,32.216,6.25,45.52,86.28,6.25
北2-2-048,200210,6924284,3.75,709.3,3,6,1445.2,32.2933,6.88,46.62,85.23,6.88
北2-2-048,200211,6924284,4.07,724.9,3,6,1409.2,32.3649,7.02,46.97,85.05,7.02
北2-2-048,200212,6924284,3.86,784.8,3,6,1676.9,32.4428,7.96,54.09,85.28,7.96
北2-2-048,200301,6924284,3.81,737.3,3,6,1123.1,32.5204,7.35,46.8,84.28,7.35
北2-2-048,200302,6924284,4.05,662.3,3,6,1159.3,32.5883,6.8,41.4,83.58,6.8
北2-2-048,200303,6924284,4.16,685.2,3,6,671,32.6616,3.82,21.65,82.35,3.82
北2-2-048,200304,6924284,3.96,653.2,3,6,1020.3,32.7336,3.86,34.01,88.66,3.86
北2-2-048,200305,6924284,4,656,3,6,1219.6,32.8094,5,39.34,87.3,5
北2-2-048,200306,6924284,3.81,711.5,3,6,1075.3,32.8816,5.3,35.84,85.22,5.3
北2-2-048,200307,6924284,3.96,668.9,3,6,770.3,32.9529,3.59,24.85,85.54,3.59
北2-2-048,200308,6924284,3.64,776.5,3,6,997.4,33.0266,2.9,32.17,90.98,2.9
北2-2-048,200309,6924284,4.23,640.7,3,6,929.9,33.0973,4.38,31,85.87,4.38
北2-2-048,200310,6924284,3.85,730.6,3,6,1180,33.1694,4.58,38.06,87.97,4.58
北2-2-048,200311,6924284,3.83,719.8,3,6,1119.2,33.2366,4.88,37.31,86.93,4.88
北2-2-048,200312,6924284,4.21,638.9,3,6,1378.9,33.3057,6.73,44.48,84.86,6.73
北2-2-048,200401,6924284,3.98,663.4,3,6,1366.5,33.3748,5.14,44.08,88.34,5.14
北2-2-048,200402,6924284,4.19,643.4,3,6,1349.7,33.4401,6.08,46.54,86.93,6.08
北2-2-048,200403,6924284,4.32,596.7,3,6,1310,33.5116,6.29,42.26,85.11,6.29
北2-2-048,200404,6924284,4.6,553.6,3,6,1925,33.58,7.8,64.17,87.84,7.8
北2-2-048,200405,6924284,4.57,519,3,6,1833,33.6495,6.52,59.13,88.98,6.52
北2-2-048,200406,6924284,4.57,519,3,6,1528,33.7134,8.07,50.93,84.16,8.07
北2-2-048,200407,6924284,4.14,664.2,3,6,1243,33.7756,5.9,40.1,85.28,5.9
北2-2-048,200408,6924284,3.83,755.5,3,6,1385,33.8405,5.61,44.68,87.44,5.61
北2-2-048,200409,6924284,3.98,716.8,3,6,1391,33.9038,6.43,46.37,86.13,6.43
北2-2-048,200410,6924284,3.85,755.9,3,6,1445,33.9655,5.61,46.61,87.96,5.61
北2-2-048,200411,6924284,4.01,709.9,3,6,1252,34.0187,6.7,41.73,83.95,6.7
北2-2-048,200412,6924284,3.83,781.5,3,6,1405,34.0795,6.77,45.32,85.05,6.77
北2-2-048,200501,6924284,4.32,645,3,6,1722,34.1435,7.94,55.55,85.71,7.94
北2-2-048,200502,6924284,4.41,748.6,3,6,1358,34.1975,6.75,48.5,86.08,6.75
北2-2-048,200503,6924284,4.6,700.1,3,6,1637,34.259,7.48,56.45,86.74,7.48
北2-2-048,200504,6924284,4.57,708.4,3,6,1548,34.3167,6.67,51.6,87.08,6.67
北2-2-048,200505,6924284,4.85,646.5,3,6,1706,34.3775,6.68,55.03,87.87,6.68
北2-2-048,200506,6924284,4.47,733.4,3,6,1422,34.4339,7.3,47.4,84.6,7.3
北2-2-048,200507,6924284,4.83,649.1,3,6,1297,34.4853,6.35,41.84,84.81,6.35
北2-2-048,200508,6924284,4.74,669.6,3,6,1206,34.5412,5.03,38.9,87.06,5.03
北2-2-048,200509,6924284,4.49,727.7,3,6,1029,34.5971,4.3,34.3,87.46,4.3
北2-2-048,200510,6924284,5.01,614.3,3,6,1528,34.6534,6.45,49.29,86.91,6.45
北2-2-048,200511,6924284,4.78,659.6,3,6,1573,34.7085,8.6,52.43,83.6,8.6
北2-2-048,200512,6924284,4.4,752.2,3,6,1800,34.7612,5.65,58.06,90.28,5.65
北2-2-048,200601,6924284,4.29,783.1,3,6,1936,34.8169,8.1,62.45,87.04,8.1
北2-2-048,200602,6924284,4.61,698.7,3,6,1533,34.8619,6.93,54.75,87.35,6.93
北2-2-048,200603,6924284,4.51,601.1,3,6,1634,34.9127,5.94,52.71,88.74,5.94
北2-2-048,200604,6924284,4.63,576.2,3,6,1581,34.9593,5.7,52.7,89.18,5.7
北2-2-048,200605,6924284,4.44,613,3,6,1917,35.0054,7.9,61.84,87.22,7.9
北2-2-048,200606,6924284,4.34,636.1,3,6,1833,35.0499,7.03,61.1,88.49,7.03
北2-2-048,200607,6924284,4.74,555.6,3,6,1747,35.0916,5.03,56.35,91.07,5.03
北2-2-048,200608,6924284,5.86,382.4,3,6,1734,35.1335,5.71,55.94,89.79,5.71
北2-2-048,200609,6924284,4,720.9,3,6,1713,35.1753,6,59.07,89.84,6
北2-2-048,200610,6924284,4.09,698.9,3,6,1677,35.2202,5.52,54.1,89.8,5.52
北2-2-048,200611,6924284,4.18,675.8,3,6,1418,35.2638,3.9,47.27,91.75,3.9
北2-2-050,198704,6924183,10,242,3,6,2061.4,15.2433,29.5,68.71,57.07,29.5
北2-2-050,198705,6924183,9.9,242,3,6,2285.1,15.3393,27.6,76.17,63.77,27.6
北2-2-050,198706,6924183,9.9,242,3,6,2639.2,15.4359,27.69,87.97,68.52,27.69
北2-2-050,198707,6924183,9.9,242,3,6,2752,15.5355,24.27,88.77,72.66,24.27
北2-2-050,198708,6924183,10.2,242,3,6,2320.5,15.6351,14.94,74.85,80.04,14.94
北2-2-050,198709,6924183,9.6,242,3,6,2004.5,15.7326,17.31,66.82,74.09,17.31
北2-2-050,198710,6924183,9.7,242,3,6,2301.6,15.838,23.11,76.72,69.88,23.11
北2-2-050,198711,6924183,9.1,242,3,6,2271.8,15.9426,20.52,75.73,72.9,20.52
北2-2-050,198712,6924183,9.2,242,3,6,2047.5,16.0542,23.09,73.13,68.42,23.09
北2-2-050,198801,6924183,9.3,242,3,6,2088,16.1652,22.73,67.35,66.25,22.73
北2-2-050,198802,6924183,9.5,242,3,6,1876.7,16.2682,23.3,64.71,64,23.3
北2-2-050,198803,6924183,10.3,242,3,6,1838.8,16.3789,19.13,59.32,67.76,19.13
北2-2-050,198804,6924183,10.3,242,3,6,1514.3,16.4874,15.08,56.09,73.11,15.08
北2-2-050,198805,6924183,10.3,242,3,6,1761.1,16.6021,14.56,56.81,74.37,14.56
北2-2-050,198806,6924183,10.2,242,3,6,1634.8,16.7159,12.46,54.49,77.13,12.46
北2-2-050,198807,6924183,10.1,242,3,6,1649.8,16.8251,17.75,53.22,66.64,17.75
北2-2-050,198808,6924183,10,242,3,6,1586.9,16.9295,17.64,51.19,65.54,17.64
北2-2-050,198809,6924183,10.3,242,3,6,1386,17.0329,13.02,46.2,71.81,13.02
北2-2-050,198810,6924183,10.2,242,3,6,1548.1,17.1328,12.13,49.94,75.71,12.13
北2-2-050,198811,6924183,10,242,3,6,1639.6,17.2318,9.45,54.65,82.71,9.45
北2-2-050,198812,6924183,9.8,242,3,6,1646.7,17.3349,10.74,53.12,79.79,10.74
北2-2-050,198901,6924183,10,242,3,6,1449,17.4347,7.83,46.74,83.26,7.83
北2-2-050,198902,6924183,8.4,447,3,6,1339,17.5252,7.79,47.82,83.7,7.79
北2-2-050,198903,6924183,9,187,3,6,1316,17.6306,5.8,42.45,86.34,5.8
北2-2-050,198904,6924183,9,187,3,6,1428.5,17.7304,10.89,49.26,77.89,10.89
北2-2-050,198905,6924183,8.3,187,3,6,1491.8,17.8313,9.21,49.73,81.47,9.21
北2-2-050,198906,6924183,10,187,3,6,1408.6,17.9274,6.66,46.95,85.82,6.66
北2-2-050,198907,6924183,9.4,84,3,6,1350.8,18.027,6.95,43.57,84.04,6.95
北2-2-050,198908,6924183,8.9,134,3,6,1281.7,18.1256,6.48,41.35,84.33,6.48
北2-2-050,198909,6924183,8.2,186,3,6,1172.4,18.2179,5.8,40.43,85.64,5.8
北2-2-050,198910,6924183,8.4,140,3,6,907.4,18.3161,5.18,30.25,82.89,5.18
北2-2-050,198911,6924183,8.4,140,3,6,951.7,18.4153,5.41,31.72,82.94,5.41
北2-2-050,198912,6924183,8.4,140,3,6,1069,18.5162,6.1,41.12,85.17,6.1
北2-2-050,199001,6924183,8.4,140,3,6,2453.1,18.6144,10.25,81.77,87.46,10.25
北2-2-050,199002,6924183,7.6,140,3,6,2465,18.7039,12.12,88.04,86.23,12.12
北2-2-050,199003,6924183,6.9,347,3,6,2724.9,18.7992,15.52,90.83,82.91,15.52
北2-2-050,199004,6924183,7.6,215,3,6,2547.3,18.8888,19.89,84.91,76.58,19.89
北2-2-050,199005,6924183,7.5,341,3,6,2465.8,18.9756,19.33,82.19,76.49,19.33
北2-2-050,199006,6924183,7,271,3,6,1792.9,19.057,12.51,61.82,79.76,12.51
北2-2-050,199007,6924183,7.8,187,3,6,1370.6,19.1408,7.26,44.21,83.57,7.26
北2-2-050,199008,6924183,7.4,194,3,6,1328.8,19.2245,4.89,44.29,88.96,4.89
北2-2-050,199009,6924183,7.9,66,3,6,1251.4,19.3067,4.24,43.15,90.18,4.24
北2-2-050,199010,6924183,7.9,111,3,6,1217.9,19.3904,3.83,39.29,90.26,3.83
北2-2-050,199011,6924183,8,75,3,6,1032.7,19.4738,3.64,34.42,89.44,3.64
北2-2-050,199012,6924183,8.1,42,3,6,863.8,19.5553,2.95,27.86,89.41,2.95
北2-2-050,199101,6924183,8.1,94,3,6,976.3,19.6459,3.29,31.49,89.55,3.29
北2-2-050,199102,6924183,8.1,61,3,6,849,19.7267,3.19,30.32,89.49,3.19
北2-2-050,199103,6924183,8,61,3,6,957.7,19.8152,3.3,30.89,89.32,3.3
北2-2-050,199104,6924183,7.9,712,3,6,958.8,19.9008,3.42,31.96,89.31,3.42
北2-2-050,199105,6924183,8.2,807,3,6,1005.1,19.9918,3.75,32.42,88.42,3.75
北2-2-050,199106,6924183,8.1,133,3,6,946.9,20.0786,3.83,31.56,87.88,3.83
北2-2-050,199107,6924183,8.1,132,3,6,1127.7,20.1644,4.11,36.38,88.69,4.11
北2-2-050,199108,6924183,7.5,229,3,6,1254.6,20.2506,4.36,40.47,89.22,4.36
北2-2-050,199109,6924183,7.3,276,3,6,1266.6,20.3312,4.59,42.22,89.14,4.59
北2-2-050,199110,6924183,7.3,308,3,6,1299.2,20.4127,5.05,41.91,87.95,5.05
北2-2-050,199111,6924183,8,174,3,6,1214.4,20.4917,3.51,40.48,91.34,3.51
北2-2-050,199112,6924183,7.9,211,3,6,1598.1,20.5752,4.38,51.55,91.51,4.38
北2-2-050,201504,6924183,5,564.58,3,6,874,39.4183,4.89,31.87,84.67,4.89
北2-2-050,201505,6924183,6.65,305.86,3,6,1054,39.4657,5,34,85.29,5
北2-2-050,201506,6924183,7.53,178.63,3,6,1103,39.5146,5.39,36.91,85.4,5.39
北2-2-050,201507,6924183,7.27,201.73,3,6,996,39.5582,4.36,32.15,86.45,4.36
北2-2-050,201508,6924183,7.58,159.18,3,6,953,39.6012,4.07,30.76,86.78,4.07
北2-2-050,201509,6924183,6.78,260.14,3,6,1025,39.6433,4.3,34.99,87.71,4.3
北2-2-050,201510,6924183,4.72,584.79,3,6,1074,39.6832,3.88,34.73,88.83,3.88
北2-2-050,201511,6924183,4.88,554.15,3,6,1003,39.7231,3.84,33.48,88.53,3.84
北2-2-050,201512,6924183,4.81,567.16,3,6,1092,39.7651,4.29,35.25,87.82,4.29
北2-2-050,201601,6924183,4.75,576.83,3,6,1040,39.805,4.13,33.55,87.69,4.13
北2-2-050,201602,6924183,4.77,565.63,3,6,998,39.8432,4.07,34.41,88.18,4.07
北2-2-050,201603,6924183,6.06,349.34,3,6,935,39.8846,3.33,30.53,89.09,3.33
北2-2-050,201604,6924183,6.85,238.35,3,6,909,39.9241,3.35,30.42,89,3.35
北2-2-050,201605,6924183,7.94,183.18,3,6,1262,39.9665,4.54,41.17,88.99,4.54
北2-2-050,201606,6924183,7.56,229.66,3,6,1211,40.008,4.47,40.37,88.93,4.47
北2-2-050,201607,6924183,7.5,218.63,3,6,1036,40.0476,3.7,33.67,89,3.7
北2-2-050,201608,6924183,4.76,595.13,3,6,1307,40.0852,4.91,42.24,88.37,4.91
北2-2-050,201609,6924183,4.89,558.93,3,6,1388,40.1205,5.64,46.33,87.82,5.64
北2-2-050,201610,6924183,4.86,554.57,3,6,400,40.1553,1.62,13,87.5,1.62
北2-2-050,201611,6924183,4.73,577.14,3,6,433,40.1899,1.87,14.43,87.07,1.87
北2-2-050,201612,6924183,4.33,675.52,3,6,423,40.2281,1.71,13.68,87.47,1.71
北2-2-050,201701,6924183,4.63,593.56,3,6,378,40.2624,1.48,12.2,87.83,1.48
北2-2-050,201702,6924183,4.72,574.41,3,6,343,40.2926,1.44,12.35,88.34,1.44
北2-2-050,201703,6924183,4.65,583.43,3,6,636,40.3276,2.37,20.91,88.68,2.37
北2-2-050,201704,6924183,4.77,552.91,3,6,873,40.3622,3.34,29.14,88.55,3.34
北2-2-050,201705,6924183,4.87,574.99,3,6,881,40.3981,3.06,28.42,89.22,3.06
北2-2-050,201706,6924183,4.76,592.48,3,6,833,40.4324,2.8,27.77,89.92,2.8
北2-2-050,201707,6924183,4.98,548.09,3,6,803,40.4676,2.57,26.43,90.29,2.57
北2-2-050,201708,6924183,4.85,568.97,3,6,381,40.5033,2.71,25.8,89.5,2.71
北2-2-050,201709,6924183,4.73,591.02,3,6,733,40.5377,2.87,25.31,88.68,2.87
北2-2-050,201710,6924183,4.65,602.79,3,6,773,40.5751,3.03,24.94,87.84,3.03
北2-2-050,201711,6924183,6.9,254.92,3,6,731,40.6101,2.92,24.55,88.1,2.92
北2-2-050,201712,6924183,6.97,242.36,3,6,834,40.6487,2.93,27.74,89.45,2.93
北2-2-050,201801,6924183,6.84,258.96,3,6,623,40.6842,2.41,23.11,89.57,2.41
北2-2-050,201802,6924183,7.06,230.3,3,6,572,40.716,2.25,21.07,89.34,2.25
北2-2-050,201803,6924183,6.25,337.63,3,6,749,40.7504,2.3,24.24,90.52,2.3
北2-2-侧钻032,200306,6925290,4.38,771.1,2.1,9,92.9,32.8816,1.03,3.1,66.63,1.03
北2-2-侧钻032,200307,6925290,3.89,729.9,2.1,9,88.7,32.9529,0.93,2.86,67.42,0.93
北2-2-侧钻032,200308,6925290,4.21,686.3,2.1,9,119.6,33.0266,0.99,3.86,74.33,0.99
北2-2-侧钻032,200309,6925290,4.86,637.5,2.1,9,91.3,33.0973,0.84,3.04,72.51,0.84
北2-2-侧钻032,200310,6925290,4.39,747.5,2.1,9,109.5,33.1694,1.01,3.53,71.32,1.01
北2-2-侧钻032,200311,6925290,4.24,701.8,2.1,9,118.8,33.2366,0.86,3.96,78.37,0.86
北2-2-侧钻032,200312,6925290,4.3,743.2,2.1,9,115.5,33.3057,0.93,3.73,74.98,0.93
北2-2-侧钻032,200401,6925290,4.42,702.5,2.1,9,97.2,33.3748,0.78,3.14,75,0.78
北2-2-侧钻032,200402,6925290,4.44,736.6,2.1,9,132.8,33.4401,0.87,4.58,81.1,0.87
北2-2-侧钻032,200403,6925290,4.78,643.5,2.1,9,153,33.5116,0.94,4.94,81.05,0.94
北2-2-侧钻032,200404,6925290,4.64,632,2.1,9,212,33.58,1,7.07,85.85,1
北2-2-侧钻032,200405,6925290,4.7,639.7,2.1,9,162,33.6495,0.84,5.23,83.95,0.84
北2-2-侧钻032,200406,6925290,4.69,670.9,2.1,9,183,33.7134,0.9,6.1,85.25,0.9
北2-2-侧钻032,200407,6925290,4.43,795.5,2.1,9,160,33.7756,0.9,5.16,82.5,0.9
北2-2-侧钻032,200408,6925290,4.99,608,2.1,9,136,33.8405,0.96,5.04,80.88,0.96
北2-2-侧钻032,200409,6925290,4.64,689.5,2.1,9,139,33.9038,0.67,4.63,85.61,0.67
北2-丁1-30,200709,6926206,3.36,743.1,3,6,352,35.6611,3.52,12.39,71.59,3.52
北2-丁1-30,200710,6926206,2.9,734.4,3,6,379,35.6989,3.19,12.46,74.41,3.19
北2-丁1-30,200711,6926206,2.9,734.4,3,6,331,35.7324,2.47,11.04,77.64,2.47
北2-丁1-30,200712,6926206,2.91,732.7,3,6,360,35.7694,2.87,11.63,75.28,2.87
北2-丁1-30,200801,6926206,2.91,732.7,3,6,384.8,35.8086,2.98,12.42,76.03,2.98
北2-丁1-30,200802,6926206,2.91,732.7,3,6,291.55,35.844,2.22,10.06,77.92,2.22
北2-丁1-30,200803,6926206,2.91,732.7,3,6,198.54,35.8808,1.61,6.41,74.88,1.61
北2-丁1-30,200804,6926206,2.91,732.7,3,6,197.84,35.9142,1.45,6.6,78.03,1.45
北2-丁1-30,200805,6926206,2.91,732.7,3,6,211.2,35.9488,1.39,6.82,79.66,1.39
北2-丁1-30,200806,6926206,2.91,732.7,3,6,287.87,35.9823,1.4,9.6,85.41,1.4
北2-丁1-30,200807,6926206,2.91,732.7,3,6,395.58,36.0166,2.17,12.77,82.99,2.17
北2-丁1-30,200808,6926206,2.91,732.7,3,6,362.13,36.0483,2.33,11.69,80.09,2.33
北2-丁1-30,200809,6926206,2.91,732.7,3,6,328.84,36.0833,2.16,10.97,80.27,2.16
北2-丁1-30,200810,6926206,4.2,521.06,3,6,321.54,36.1213,1.74,10.41,83.29,1.74
